OBJECTID,LABEL,ACRES,GlobalID,SHAPESTArea,SHAPESTLength
18655,ID-1,4.46375887,{20D27483-E489-4894-A97C-112F71DF1563},194440.558410645,2206.57889554656
18656,ID-1,344.78546888,{D5A12D6A-A231-4771-B04A-BA6D77A9149D},15018794.9489136,21751.6921030175
18657,ID-1,35.70216278,{C81429F0-8A9A-46C2-B315-2FBEFE6A0559},1555179.98974609,5044.76881169918
18658,ID-1,3.60045234,{BDB1A03F-1A3C-4809-AE10-18204FCF84DE},156835.076416016,1580.6195907639
18659,ID-1,5.92274794,{CC408E64-8E75-4182-BE7B-81F7AD821C0C},257993.868286133,2481.51200752279
18660,ID-1,60.5414106,{63D02A4D-A557-4DAE-B559-1F53627CB58B},2637173.29663086,9300.11827967554
18661,ID-1,0.40748648,{76232C42-F7D4-4471-8409-F3B0DAA586D0},17750.0399780273,1001.22886098225
18662,ID-1,0.1183625,{E5AE1154-1F8C-44B9-8B76-2A4825CB5694},5155.84985351562,311.668685969797
18663,ID-1,89.01551739,{D92C8571-33F9-47A3-9F6D-FAF4B7B2F57B},3877500.42797852,9363.46992018118
18664,ID-1,4.12364476,{B9116FB9-9485-47FA-B6F1-74A8EA43CDB0},179625.247314453,3096.26675319742
18665,ID-1,30.46869641,{08DCEC24-01BE-4B89-8DCF-FB87B58132DA},1327211.1071167,8440.50615705266
18666,ID-1,11.41597228,{40AEBEDA-21BD-4B58-9A89-747BE4BEF5FE},497277.763305664,3227.99551506014
18667,ID-1,10.92207673,{7A0457E3-DCB1-4EF1-B481-1E521AE81319},475763.758911133,3987.03487286783
18668,ID-1,25.0074579,{7C3C2667-B0DE-482E-A4B2-5D87116BBF40},1089320.5088501,4501.47853674449
18669,ID-1,8.99680248,{F06DE99C-00E9-4AEB-9F01-73113E724674},391899.148010254,2668.13906426196
18670,ID-1,89.99423595,{0D81C4E1-977D-4979-B14F-120B5FF6D6B8},3920133.23699951,13413.2749670769
18671,ID-1,4.52727593,{56E94EC7-5BB7-4514-8345-512D78FCDB8C},197207.350952148,2242.77668676495
18672,ID-1,6.32416895,{F5424D0B-922F-4865-82E2-E94CFFF12F04},275479.697814941,2915.609701067
18673,ID-1,1.73055816,{9CBEA731-ACD2-4932-BE0B-18D5BA87EF86},75382.8118286133,1323.76718229327
18674,ID-1,33.42452937,{D6534ED0-3888-41EF-B76E-E6A063545261},1455966.675354,4698.50676787125
18675,ID-1,36.5997834,{2A7BFCE6-8E29-4E30-8955-34DCC6B5ACDD},1594280.18792725,5521.04675041263
18676,ID-1,39.99654154,{C6C5D5B8-EAC1-44F8-B90B-5A78B861B87A},1742242.38061523,6407.66582868186
18677,ID-1,0.42966771,{150944B3-57A4-471F-9C62-66555B7576C6},18716.250793457,658.298958945707
18678,ID-1,39.44761329,{CE758EB1-B3E7-4C0A-AAF8-6695F32ADA8C},1718331.16149902,6711.57152303599
18679,N-2-3,0.73876739,{9BB27253-0CFD-42F2-B788-0EDEA4AF9DC3},32180.5787963867,963.180214368768
18680,N-2-3,4.51454084,{F89223DB-1114-4427-A094-22C61578BD38},196652.612243652,1864.30111937668
18681,N-2-3,0.64775936,{333FFD23-FDBA-40FD-9CD5-D94AFE614A15},28216.2847290039,703.889273547515
18682,N-2-3,3.03164302,{F181A3EB-AE93-4D40-AF80-EFB526BEB840},132057.841674805,2178.51217749732
18683,N-2-3,0.65345812,{FE4B68F3-7177-4EE4-B502-192B3BDFBCD5},28464.5216674805,727.022111320924
18684,N-2-3,0.65355247,{C5755B15-2203-42E6-8CE5-2A0CEEA3550D},28468.6318969727,713.025735582031
18685,N-2-3,3.97656906,{0D3A4B36-D5A2-4D35-85EB-BFEE7B38946F},173218.655334473,1987.72412761029
18686,N-2-3,6.50921978,{F8C3F717-810A-403B-97CB-6D61FF6EB900},283540.479492188,3829.98289503674
18687,N-2-3,3.31928435,{C3F14DF6-F635-4F56-8932-761FCEC4E6DE},144587.447937012,2228.41930991673
18688,N-2-3,0.8638169,{CE55E1B9-7FC1-4DF0-BE9A-015273D3955F},37627.7137451172,864.442161343468
18689,N-2-3,11.26106895,{9FB8B4D9-4EA7-4E56-A6FF-B6CBC1192246},490530.201538086,3870.07450045268
18690,N-2-3,2.28316775,{1B061E63-B0F9-4A61-A134-EFD3CF52D80D},99454.3891601562,1691.12564650839
18691,N-2-3,5.06231873,{8D7BC0E4-0228-4E56-87D8-7964A0E6354C},220513.721923828,2191.81298845436
18692,N-2-3,5.54753275,{ACF6E4EC-0C37-454B-B71C-F3156E25D5A5},241649.559631348,2388.07304745848
18693,N-2-3,6.77200273,{1961F333-1345-476E-AA62-A4CE70FE66F8},294987.258666992,2484.85470290518
18694,N-2-3,3.58407944,{1D83B64F-793E-4A83-9AAA-348CD67AEB35},156121.875854492,2390.06592538469
18695,N-2-3,0.69754771,{EE0BDE60-E1A4-4998-94C4-3AA29DBCD681},30385.0567626953,824.787848304843
18696,N-2-3,4.96954506,{07D04C2F-06A7-4207-9A6C-948F98026CCE},216472.516601562,2990.09510624173
18697,N-2-3,3.38914878,{F3CB23EA-85B3-41D7-BBF1-764962CB3A5F},147630.729919434,2475.13391074815
18698,N-2-3,0.61891388,{1D7D0A77-A611-4608-AEDB-DD9C8F50241D},26959.7809448242,669.451491987978
18699,N-2-3,0.51870335,{D1CFE5EC-5094-44B6-9AD0-456E700570AB},22594.6273803711,618.410960572498
18700,N-2-3,2.14020021,{EEEC4183-2BF7-4C1D-954A-F8A531F42BF0},93226.748046875,1457.44611626733
18701,N-2-3,4.88094995,{08EC2DE8-5E46-4537-9F33-80D135EF41B2},212613.329406738,2717.1823137539
18702,N-2-3,5.31661941,{BD8AE7AD-303D-4F7D-AFC0-AF4CD195CA56},231591.014953613,2500.37807609166
18703,N-2-3,2.42219985,{4172BDA0-B672-48D3-B69D-FD25D941182C},105510.60333252,1735.62477320498
18704,N-2-3,4.0830238,{ABDD50B2-422F-47FD-9696-F04071AD908D},177855.805480957,1682.67437906423
18705,N-2-3,5.56209497,{2942C7C5-9BC2-4679-AFFD-D372302972FE},242283.888000488,2028.42761203542
18706,N-2-3,8.02314777,{8AB0E596-0F7E-471B-A084-85F0D96F4A1D},349486.918884277,3529.04012752554
18707,N-2-3,6.83421118,{C9D4616B-46F3-4959-811D-D21A20624029},297697.048522949,2193.38582086398
18708,N-2-3,4.21551554,{5EA03E06-6F32-40FE-885D-450BC14F7B75},183627.122436523,2255.0179668385
18709,N-2-3,3.97194484,{A9B74A56-82CE-4947-99CA-86296E98D379},173017.225341797,1786.56151683491
18710,N-2-3,5.03565841,{4D7E8F54-A50C-41A8-A1AA-602157336F4B},219352.403076172,1987.94646694503
18711,N-2-3,2.40788499,{D28965A0-5EBB-4730-91AE-B6ED49142673},104887.050415039,1796.7028492704
18712,N-2-3,1.14903505,{12B70E19-122D-4F96-A0D2-79675CABEE71},50051.7668457031,1033.80810806045
18713,N-2-3,2.68554381,{7F70AC57-59DD-4809-9F64-E838C4FB3221},116981.820068359,1921.90958250536
18714,N-2-3,0.47406981,{4CAC8B93-03BD-49A9-811C-1ABB225F2A8D},20650.3984985352,574.844057111034
18715,NX-2,4.27861621,{E05E649B-2793-41D9-B3E1-FE279B723678},186375.776428223,1912.82484678948
18716,NX-2,0.76778548,{5B08E35D-26E3-4246-BAB1-DA44609BD01C},33444.6020507812,756.573947260012
18717,NX-2,0.74663427,{7B585F5D-1D41-4400-A058-0CC26B8F02AD},32523.2587890625,826.760168585798
18718,NX-2,9.92148392,{81100979-50CE-436D-B19B-E257D6800674},432178.110900879,3836.95868073626
18719,NX-2,0.80426462,{4547A862-A8C1-4BDB-8A1D-D6E536B72632},35033.6264648438,800.563347088353
18720,NX-2,0.68890501,{550197AF-C061-4ADB-A2C4-2289D9E50F39},30008.5822143555,700.162034917178
18721,NX-2,2.52673228,{9027DEF8-ED62-4C8D-859F-1C73B1C9620C},110064.01751709,2415.97510884929
18722,NX-2,2.18424878,{C36CFC7E-599F-41DC-A3B5-B7D555FDF0EA},95145.4961547852,1514.21770402532
18723,NX-2,2.30421833,{ACB740FC-DF3A-4DBF-9B2B-B82753DDF033},100371.349182129,1698.34126573269
18724,NX-2,0.84127733,{B5A03A8D-2EA2-4DE7-A855-CFEE97F3BD28},36645.8936157227,835.631292626729
18725,NX-2,3.5441035,{3C3A658A-46BC-4ABC-8CD4-5E15F68CC1A6},154380.531188965,1702.36881457026
18726,NX-2,1.02648018,{E64F64E3-BDCC-4058-AD6E-CF734AAD2D25},44713.2978515625,878.638960190185
18727,NX-2,1.43501062,{8D618E7C-C441-4ACD-A2C5-8BEE7FA1227C},62508.8125610352,1343.79319359362
18728,NX-2,1.68608583,{B902E602-E1F2-4D8B-AF44-006960052211},73445.6049804688,1136.93711729318
18729,NX-2,1.73946137,{68D23B2B-534F-421C-AA6C-AD9ADCE32986},75770.6342163086,1160.79720690662
18730,NX-2,2.05117952,{FD063DDF-C5CC-4DA7-88FA-3141BD03FEDE},89349.0223388672,1242.87714173675
18731,NX-2,1.0291718,{55C44243-6F58-4B8D-8F8E-8F4D22EC8401},44830.5443115234,1031.5596855233
18732,NX-2,1.62818811,{FB599560-31D2-4843-A48B-1EDBDD69D87F},70923.5904541016,1375.45430940076
18733,NX-2,1.04761473,{8CD79EED-412B-4093-9009-97788679804F},45633.9154052734,904.059032665182
18734,NX-2,1.55652831,{10159AF8-4554-4EFA-A05A-E729364048F1},67802.1021118164,1607.75496527616
18735,NX-2,2.62370122,{4E0F4343-C49A-4705-A42A-6033458CC4C5},114287.967651367,1707.95337348366
18736,NX-2,0.53829432,{C0B74654-612C-4021-9660-3D692F63C38E},23448.0065307617,954.14576821302
18737,NX-2,5.90834678,{2941A684-BA52-400E-BBEE-2F0CAA85309F},257366.555969238,2671.98583981594
18738,NX-2,4.24171829,{4AE29100-E145-482D-8007-2D37BD197A80},184768.509277344,2108.33360773727
18739,NX-2,2.46407927,{EDEC4B83-BDFB-4DBA-ADAB-FE40F5F616F8},107334.863891602,1393.14349113253
18740,NX-2,3.75128313,{8EB3B3A2-5172-418A-A433-C77FDD1F8882},163405.239318848,2425.51427284853
18741,NX-2,0.73899688,{5ED3DE7B-5437-41B4-8FFF-228C294E0EAC},32190.5751342773,722.741155577082
18742,NX-2,3.09156898,{3630AB5A-69EF-4D11-A1F4-F96CC334F9AC},134668.205688477,2057.54327005498
18743,NX-2,2.6812717,{325ADA18-BE62-4E9B-98A3-6E1151693264},116795.728210449,1733.72975638227
18744,NX-2,0.80600353,{523FDE1A-39CE-4115-B540-4AC27F8089C5},35109.3734130859,1004.21766492152
18745,NX-2,4.69141429,{82D93A5B-05F5-485E-9880-FCB22E917C7E},204357.188903809,2831.59331788523
18746,NX-2,0.77402578,{9A5529DF-B9FE-4B93-8935-34A99172976F},33716.4279174805,817.962477059606
18747,NX-2,5.02133927,{BD7A8211-1B86-4972-A6EF-3EC83257B06E},218728.663818359,3319.09435574761
18748,NX-2,2.23729426,{549E146D-3AA4-4CF2-B06D-54F6CE8D9DA9},97456.1483154297,2018.25620522051
18749,NX-2,1.10836717,{65DB3709-814D-401E-9D01-6FD3AF003E39},48280.2806396484,906.588309122396
18750,NX-2,0.46704537,{8BD0120D-F4CE-442B-A261-A841811A50A7},20344.4150390625,604.747367546091
18751,NX-2,1.36407663,{6E2F9A16-31B5-453D-BE3A-4917922B14FA},59418.9405517578,1219.96844434359
18752,NX-2,0.8608889,{127D9850-87D2-4FE8-AFD1-DE9BBCA1B580},37500.1704101562,849.329608182146
18753,NX-2,0.31035244,{FC921995-4063-4BF9-9F5A-13403CCF15A5},13518.8983764648,520.568716810206
18754,NX-2,0.67963573,{541536C9-A0EA-4E90-9F05-0811E8C289CB},29604.8141479492,692.007815438699
18755,NX-2,0.81705872,{C728DB73-00B4-405D-B2C9-29B5B7F5A71E},35590.9354858398,931.519281286199
18756,NX-2,1.75686101,{13DBC36B-6FF3-4796-9777-4A609727961B},76528.5596923828,1320.31429231246
18757,NX-2,1.08492067,{B3EB4E7B-59B8-4D7F-B1F3-814B4F050D05},47258.9550170898,1144.26967770132
18758,NX-2,0.29124594,{DF6A84B8-C2C5-4010-9AC1-8FF634C21264},12686.6224975586,473.579197160085
18759,NX-2,1.41026014,{B628749B-9369-412D-92B3-ADC2C5C07E77},61430.6864624023,1971.99325082885
18760,NX-2,4.07074521,{3DE8F444-9CF5-46A5-B83D-6A0BD11D08D3},177320.952209473,2108.54291431448
18761,NX-2,1.134696,{D5B21AC3-E751-4896-BACA-6C3D6EB88ED0},49427.1599731445,1059.87200573281
18762,NX-2,0.21722468,{7B970C82-EC19-4EFA-9F5A-0DA673D63B01},9462.26892089844,416.070114794279
18763,NX-2,4.91903733,{00D7FBA6-0926-43A8-A467-339D8EC5AF8F},67045.0277709961,1217.19751478271
18764,NX-2,0.63945939,{FC7E6EA4-2537-421D-8BD2-B02E6CEFA297},27854.7396240234,730.272087956443
18765,NX-2,1.10529874,{215106EF-4120-470D-8DAB-ED99D600A88A},48146.6206054688,985.824363546565
18766,NX-2,1.12100583,{1CE8E980-018C-4D85-8F9A-E459FF8F89E8},48830.8189086914,931.108714405143
18767,NX-2,0.38060259,{FD01822B-3F00-4A1C-B11D-CC3F50146187},16578.982421875,520.489272644081
18768,NX-2,2.66954719,{A4D5D99E-22FD-4F23-A39F-17C7F16E1F8D},116285.010314941,2018.36552122756
18769,NX-2,1.47250903,{6DEC6D24-C8A4-4274-8B9F-E5B2493166C0},64142.2368774414,1504.76787811835
18770,NX-2,2.12919739,{DD348B71-3784-4F87-8363-D5C0D816C855},92747.4675292969,1604.36321470798
18771,NX-2,3.6003221,{9C0864DD-4A3C-46DE-A43B-6EA2BD3AA7F1},156829.403686523,1755.42159546433
18772,NX-2,4.5329848,{86B44F51-AB02-4452-8916-6FE916FA6E45},197456.027832031,2180.37716911112
18773,NX-2,2.40075762,{C34C74F3-6A15-4875-809E-B17BD6CA2FDB},104576.583679199,1752.85151357427
18774,NX-2,6.31488727,{54F6524F-5155-43DC-A7C5-378DC03F16EE},275075.389465332,3008.44446341101
18775,NX-2,1.69596865,{236E345D-7683-4D9D-BE2B-3F18EC642FA2},73876.0989379883,1254.51961755713
18776,NX-2,0.97875582,{37CB079C-37CD-463B-BBE7-81D284BF2B86},42634.4330444336,865.1356288517
18777,NX-2,4.62430035,{E4F7C9C0-D6BA-4127-B5CF-9A67BDEA9EE3},201433.717285156,2846.72231374629
18778,NX-2,4.02878652,{765A8D79-BDC4-493E-A623-9FC05FDBA39C},175493.238525391,2939.64669672568
18779,NX-2,2.44397316,{FB3BFCF9-DB0D-4086-A309-52DC42549865},106459.044799805,1582.03831314819
18780,NX-2,1.3276651,{6C7D8E5C-D825-4BE5-B2C0-BB885C6DD939},57832.8606567383,1074.88917619715
18781,NX-2,0.26078815,{73DF41A3-4BA2-46ED-963F-19C93472F5C6},11359.8863525391,427.35651221664
18782,NX-2,2.92112598,{18B252F8-77B1-4DDE-A6C8-46F82ED523F2},127243.738952637,2125.87489998504
18783,NX-2,0.43469899,{90D64BB9-A5FC-4E8F-88E7-384205D29CC1},18935.4125366211,732.862470602774
18784,NX-2,0.21360053,{D045B7F3-30D4-44F6-AF7A-0251EF2CD28E},9304.40185546875,385.955423566273
18785,NX-2,0.91944681,{693A8FB8-51DE-440A-936C-00426381D934},40050.9426269531,915.574280162834
18786,NX-2,0.1147721,{38F73DE2-7C70-4B29-9736-2EEB22493553},4999.45263671875,296.524915819281
18787,NX-2,0.96316341,{18E18042-9FF6-443B-9551-F525193E4639},41955.2303466797,986.617976173619
18788,NX-2,0.42206127,{72AA35D9-6A06-42B1-B995-FC982767C083},18384.9155273438,608.874178510326
18789,NX-2,1.90515129,{4F5BED99-88EC-4523-ACDB-A59419D8BE93},82988.0582275391,1206.10548710695
18790,NX-2,4.74517884,{01A109CC-41F8-49AF-8676-1396C2B9F192},206699.163696289,2290.86139585079
18791,NX-2,2.6220929,{AB2BF26C-84C0-4253-9DC7-51C58673090C},114217.909851074,2296.27138420389
18792,NX-2,0.83014193,{F1EC2ED4-7E25-47BA-955D-59413C8C40FD},36160.8381347656,1014.68839258844
18793,NX-2,2.11613163,{70CCBA2D-A829-44B2-9484-9B6893DA687A},92178.3252563477,1518.02067377912
18794,NX-2,4.49350382,{8CE8AC7B-14CA-48FE-88E1-84A27C932901},195736.243408203,3269.48451051062
18795,NX-2,0.58436195,{A86A8B31-2397-4D13-91A3-F24FFA2A5A57},25454.7045288086,749.077951677042
18796,NX-2,2.79682556,{48F6FCAD-01B1-4617-AD6E-1B3889654118},121829.234130859,1486.51516097952
18797,NX-2,6.11389204,{52F9B270-6736-4E56-AD0F-AFE3EF008030},266320.071716309,2534.12502767564
18798,NX-2,1.09360579,{CAD505B8-CE2D-4603-91A1-A0C87F4966E3},47637.2775268555,936.827778511107
18799,NX-2,3.45471585,{945EB77F-9776-440E-BFB1-1C56A9D37E61},150486.82043457,1805.55063447273
18800,NX-2,5.72188155,{BF972A09-6C31-4B93-AD9D-B11B2EEAA699},249244.163574219,3343.18778228158
18801,NX-2,6.06998384,{CDBB0910-2690-4E54-8489-D7E0A9F0AE0C},264407.438659668,3887.90144394317
18802,NX-2,0.40681204,{D988AF2A-E5EF-4C10-83DA-90F1C6469569},17720.6618041992,535.867509686061
18803,NX-2,4.39341525,{D83B1A19-4434-4A9E-8E94-C3796B8E86FC},191376.402770996,2376.87942438589
18804,NX-2,2.82750709,{7A7E49AB-202B-4C95-B8CA-E1D3CFC6FDC4},123165.716247559,1875.49836753684
18805,NX-2,6.27217116,{6AD32A01-F62A-4EF0-99F8-91B488C45511},273214.682556152,2711.11269591467
18806,NX-2,1.11222899,{B5F647DF-F46F-4241-BED0-8415D9C94E75},48448.5009765625,946.629204360721
18807,NX-2,4.54112776,{647D6FC7-BC70-4D2A-9E10-ED3EE6FDB996},197810.734069824,2398.78518936273
18808,NX-2,2.39415847,{B408F61C-E1A0-42DF-BF73-73FE899340F6},104289.125732422,1634.29799639141
18809,NX-2,1.63929657,{536C2396-5DB7-4C79-8EB2-B90C51654B75},71407.4725952148,1682.86360190085
18810,NX-2,3.76959337,{9F754787-8CD4-484A-9796-392ADCC6B32D},164202.830749512,2131.93294082207
18811,NX-2,6.98377828,{297DD93F-BC0F-4DC6-97BD-657AF891E68F},304212.165039062,2739.01971004292
18812,NX-2,1.56958364,{B58708BC-B74E-4881-8F5F-A325F0C4CDD4},68370.7897338867,1106.56117003128
18813,NX-2,1.84496753,{59188E2E-BF28-4D17-AFFF-DC3A1B5F1795},80366.464050293,1323.63324437782
18814,NX-2,0.57619843,{3D97DE18-F561-4174-8A88-4FC2F6D0B127},25099.1031494141,689.541720645406
18815,NX-2,7.7473831,{BD94AB27-7A75-48C5-9539-FFFF8FA24575},337474.657775879,2746.19041711171
18816,NX-2,3.03130947,{617E2753-8E63-4358-9FC9-8D19DA33EFCE},132043.312683105,2128.55112361115
18817,NX-2,0.34231576,{DA475E82-5A59-4CBA-9292-CEEA69F87A41},14911.2150268555,613.104860555909
18818,NX-2,7.03353333,{770C341F-23FB-4544-B86C-D3D2E12B4065},306379.48651123,2666.85642235055
18819,NX-2,1.80785937,{8FE6EE10-E4F9-4399-936E-9043214346F4},78750.0387573242,2486.0787544211
18820,NX-2,3.12364235,{4B5A3E93-AD66-4375-86A0-0DD953D0C224},136065.316162109,1532.38344878513
18821,NX-2,3.66645247,{3162BAA6-D388-437C-81E5-524CF8D34D94},159710.030761719,2804.14067975299
18822,NX-2,0.56024605,{B2CD2C8B-48A8-4FFC-B867-D11F4AD3CB37},24404.2203369141,640.815527516763
18823,NX-2,0.55631915,{BBE0A63C-BD79-4C47-ABD7-C3DA16A2070B},24233.1656494141,632.858661856625
18824,NX-2,0.72994368,{5EEBC0AE-3DA1-4017-8052-5121D7717089},31796.2191772461,741.755536455919
18825,NX-2,0.13221481,{993AA817-C58C-47D2-A45A-23EC9B87FD20},5759.25378417969,358.865818446544
18826,NX-2,5.09792356,{D2D2A89A-73DD-4A69-9B35-8DBD576CE33D},222064.661743164,2337.9915290395
18827,NX-2,4.08656183,{2E98779B-8C2B-4B94-9E8E-DDE96ADAAA46},178009.921813965,1941.79505304815
18828,NX-2,2.58851727,{D0F45AAE-7091-498D-84FE-207423D7E820},112755.361938477,1713.93321395141
18829,NX-2,1.73188552,{762A302C-FC68-496A-96FF-9880C821A22D},75440.6314697266,1699.34802844155
18830,NX-2,5.97390683,{0AB83DD4-35EF-415F-8D93-6A8839CB4EDE},260222.341003418,3572.81163627151
18831,NX-2,1.10622651,{1837DA36-2A4C-4D59-856A-4CE47EBA4DFB},48187.033996582,996.648369935618
18832,NX-2,7.95180412,{7168A389-E6F2-49BB-9A86-5C0951B346CF},346379.201721191,2967.48232087993
18833,NX-2,3.49576784,{D1BD1904-58D8-465D-9B6C-C3E6DC781BE4},152275.038146973,2463.76997086937
18834,NX-2,2.80882372,{D26147AA-E8B2-49C0-8F41-C306BC15E825},122351.871459961,1674.35409039662
18835,NX-2,1.26318977,{2E0E674E-F4BD-4E5C-B0BB-0E21C678BD12},55024.3264160156,1032.83076435205
18836,NX-2,0.96432414,{C9E943E8-C506-4BDA-9D05-3649DB7C3377},42005.7916259766,861.757999917837
18837,NX-2,7.29775156,{8E70D4DF-9AB4-4481-8DF5-D69B0CD2FABC},317888.786376953,2639.30198742608
18838,NX-2,0.18944388,{C63B290D-88CC-42DC-9EBD-9B158B4FDF79},8252.14239501953,410.366296490659
18839,NX-2,1.67363698,{C745CA0B-8C93-4A1A-A2F3-34DF52FB67DA},72903.335144043,1440.18574624152
18840,NX-2,1.81396478,{A8044747-EB3D-4CF7-A038-8DA818FF1993},79015.9898071289,1361.88906894233
18841,NX-2,0.06669543,{9168318F-F9F7-42DC-AAF5-5226ED3B0362},2905.24127197266,250.856342868719
18842,NX-2,0.98581086,{35FFCED4-C0FA-432D-B5BB-6FB263928B93},42941.7492675781,894.373232196176
18843,NX-2,5.95740739,{7F7E3059-01E9-458C-AD4E-544BFD20F132},259503.627868652,2572.34326510169
18844,NX-2,0.3589583,{A7ED6D7D-4CC0-41F1-979C-FB28EEDFC9B6},15636.1608276367,499.723017408664
18845,NX-2,1.21067722,{68C2E593-F071-4342-AFC7-C11352E5483F},52736.8887329102,1180.37920550316
18846,NX-2,3.24707349,{FD172019-1772-4E13-9B13-BC646BDACB15},141441.955383301,1627.99552757956
18847,NX-2,0.31963025,{EA088978-C2E6-44FA-8916-7CB973AC63F5},13923.0377197266,566.705709822558
18848,NX-2,2.4246285,{130495A0-6E87-4362-87F7-F993F6DD3F82},105616.39453125,1755.76118630209
18849,NX-2,3.18242346,{CE49D607-C2B0-4692-AAAA-0C10CE1FE9D2},138625.811523438,1624.84646629412
18850,NX-2,5.28311717,{304F1EAD-A1D4-421D-B9A1-C5C90C569F75},230131.663513184,2479.31672415066
18851,NX-2,5.05077097,{8432D915-BD95-48A2-8270-3AF1DBF07B54},57618.8802490234,1553.90744454466
18852,NX-2,1.36566904,{0427342D-E85B-46C6-8A1B-0CA7C9DC1A6E},59488.3051757812,1301.28622729513
18853,NX-2,2.6695125,{CA8B2A0B-868A-4328-92E4-B3980263662D},116283.499267578,1469.43401999519
18854,NX-2,0.25578786,{7A53A217-9D47-4C40-800D-4DEE2C2BB6DD},11142.0747070312,424.184623913174
18855,NX-2,2.30118943,{008EC52C-23CB-4A78-AA7C-F826AD6B32C7},100239.410827637,1882.77090680827
18856,NX-2,0.60711199,{F5868E39-C51B-4CBA-A85F-D5F888D60B4F},26445.6923217773,768.612335367031
18857,NX-2,0.46391287,{6A01BB29-9598-419B-906F-74BC69A3DD73},20207.9638671875,567.328905874082
18858,NX-2,0.20421012,{C18D0D4B-5E79-4C6C-AE77-D810B9DBD1FE},8895.35723876953,452.689063184369
18859,NX-2,1.63316661,{033D508E-72FB-46B4-929F-0E72462B1AA3},71140.4525756836,1328.5746445591
18860,NX-2,0.26215681,{BBCD4E50-1750-438C-9861-25E72B1C8C2F},11419.5051269531,430.909517055789
18861,NX-2,1.17020876,{9A85C180-A21E-47B7-BE0E-974ADC2B12E5},50974.0896606445,1088.26995736398
18862,NX-2,0.32822249,{DE76799E-E409-438D-98BF-A359C39C2240},14297.3142700195,484.071659381694
18863,NX-2,1.8572605,{A56B963B-CCEF-43D0-8E11-9A519C8A705A},80901.9437866211,1395.5769022826
18864,NX-2,0.10643281,{24059A02-55B4-4236-B875-F6D3514E5697},4636.19458007812,283.287648197787
18865,NX-2,0.67496973,{C69DCFBE-2605-4983-9B5F-48E7ED31B9D6},29401.5637817383,786.089924804513
18866,NX-2,2.51889838,{5AC65829-77DE-4344-9238-7958B8175090},109722.774780273,1417.17131253863
18867,NX-2,0.22586686,{C0585438-D553-46F6-ADD9-EBAEA93BF25E},9838.72131347656,400.910527662401
18868,NX-2,1.0548034,{231132E1-E863-448F-AE79-86075946FA7F},45947.0522460938,870.56387957302
18869,NX-2,3.45454089,{49B83B56-BB99-4B88-B4A7-2B4338E52597},150479.199401855,1742.88218856535
18870,NX-2,0.09890129,{AE181BE8-9DFE-44B3-B521-73BC8941AF4F},4308.12280273438,280.135432809516
18871,NX-2,3.89120846,{56826D09-84AC-4A7E-8840-B00C35CFE243},169500.362487793,1749.57297737683
18872,NX-2,1.59814547,{A1E2A904-6740-405B-8525-68246578295B},69614.9383544922,1479.96221729513
18873,NX-2,0.50667493,{34546DEA-FADB-43D7-AE07-FC457F83CAE1},22070.6717529297,721.573728068891
18874,NX-2,3.75682159,{C24EFBBD-2488-4F8B-BDD4-F1D97CD66DB6},163646.49395752,1761.83549611935
18875,NX-2,0.24327859,{C22D606C-6937-4450-A22C-0F49EF440692},10597.173034668,429.423105757806
18876,NX-2,0.21145046,{7AEA72A4-8686-4F6D-A53B-0B0EA8528720},9210.7451171875,410.94143040667
18877,NX-2,0.35488103,{2DEC9904-7A7B-4D18-8C5B-E59B02D508FF},15458.5559082031,505.416714237045
18878,NX-2,0.31514522,{016E1408-72FA-47E0-81FC-48429170C3C6},13727.6710205078,476.415854516052
18879,NX-2,0.15657304,{32D3174E-C7E8-4B92-B3AC-B950F2AD1A21},6820.29431152344,341.761056760764
18880,NX-2,1.96303523,{3DDDD3A1-96BE-4216-971F-FD6038F6926B},85509.4727783203,1596.82146073861
18881,NX-2,1.85446463,{836DE0C0-B528-4BD8-894A-85DC0E75BA53},80780.1558227539,1210.06391433371
18882,NX-2,0.5174062,{73E34F91-3801-4F36-AE9B-2F63EC772514},22538.1237182617,638.987891573079
18883,NX-2,2.29970414,{DEF43985-C117-4968-A6A1-14AAE7F036E2},100174.711791992,1311.69274715401
18884,NX-2,5.64385916,{F2A122F2-45B8-464E-B4F2-DEA9B1DCFF45},245845.521240234,2633.44890443153
18885,NX-2,0.28116233,{B3CEEE90-B4AF-4BBF-994C-F3562A64F223},12247.3822631836,627.800762945436
18886,NX-2,1.26500905,{A835F06D-6B35-42F0-B083-CD983BD0BAE1},55103.5736694336,1056.69439122173
18887,NX-2,2.10673507,{35A3F5C1-3131-494D-9EF0-47AA325CDF81},91769.0126342773,1580.89944538972
18888,NX-2,1.9635341,{EBF76768-68E9-490C-8083-EDE860A9E0E3},85531.203125,1385.70795440269
18889,NX-2,4.09561935,{EEC79778-9F70-4371-94FF-79EB7584991A},178404.46472168,2759.53753438898
18890,NX-2,1.85057257,{04E4C1E3-4179-4C66-985D-A1140206C67B},80610.6188354492,1428.27209687728
18891,NX-2,2.77549971,{72B74986-E9E9-4B0B-8CB5-D5DC0875C723},120900.283325195,1795.74685024539
18892,NX-2,2.55941545,{0A825F23-06D2-4391-BB21-C3B2CF2417BC},111487.690917969,1575.73808949217
18893,NX-2,4.45933603,{136FB6F5-064F-4152-B828-D2BCD3C2451C},194247.90057373,1914.48217779903
